n_gram,pop_raw,rock_raw,country_raw,alternative_raw,punk_raw,metal_raw,rap_raw,soul_raw,jazz_raw,reggae_raw,electronic_raw,other_raw,counts_completed,total,pop_rel,rock_rel,country_rel,alternative_rel,punk_rel,metal_rel,rap_rel,soul_rel,jazz_rel,reggae_rel,electronic_rel,other_rel,pop_dev_ratio,pop_log_dev_ratio,pop_abs_log_dev_ratio,rock_dev_ratio,rock_log_dev_ratio,rock_abs_log_dev_ratio,country_dev_ratio,country_log_dev_ratio,country_abs_log_dev_ratio,alternative_dev_ratio,alternative_log_dev_ratio,alternative_abs_log_dev_ratio,punk_dev_ratio,punk_log_dev_ratio,punk_abs_log_dev_ratio,metal_dev_ratio,metal_log_dev_ratio,metal_abs_log_dev_ratio,rap_dev_ratio,rap_log_dev_ratio,rap_abs_log_dev_ratio,soul_dev_ratio,soul_log_dev_ratio,soul_abs_log_dev_ratio,jazz_dev_ratio,jazz_log_dev_ratio,jazz_abs_log_dev_ratio,reggae_dev_ratio,reggae_log_dev_ratio,reggae_abs_log_dev_ratio,electronic_dev_ratio,electronic_log_dev_ratio,electronic_abs_log_dev_ratio,other_dev_ratio,other_log_dev_ratio,other_abs_log_dev_ratio,max_abs_log_dev_ratio,mean_abs_log_dev_ratio
"Csdim,Csmin",43,37,5,6,5,3,1,4,7,0,1,55,True,167,0.2574850299401197,0.2215568862275449,0.029940119760479,0.0359281437125748,0.029940119760479,0.0179640718562874,0.0059880239520958,0.0239520958083832,0.0419161676646706,0.0,0.0059880239520958,0.3293413173652694,0.7146437199431396,-0.3359711542635537,0.3359711542635537,0.9930015209504216,-0.0070230832660109,0.0070230832660109,0.6866266208454408,-0.3759646267243732,0.3759646267243732,3.003132789034139,1.0996560068161585,1.0996560068161585,1.0841329269889644,0.0807805218730386,0.0807805218730386,2.176197654574456,0.777579158772249,0.777579158772249,0.5435523172444048,-0.6096293171742482,0.6096293171742482,2.9993474721234743,1.0983947557173577,1.0983947557173577,8.222363028385878,2.106857640795276,2.106857640795276,0.0,,,4.002340273581278,1.3868792584294245,1.3868792584294245,1.1216251689924253,0.1147786773035649,0.1147786773035649,2.106857640795276,0.726683109194114
"Csdim,Bsus4",2,5,0,0,0,1,1,0,0,0,0,7,True,16,0.125,0.3125,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.4375,0.3469345966003032,-1.0586189992201969,1.0586189992201969,1.400601807421625,0.3369020067008388,0.3369020067008388,0.0,,,0.0,,,0.0,,,7.571354339873627,2.024371960281113,2.024371960281113,5.6733273112384754,1.7357757730027257,1.7357757730027257,0.0,,,0.0,,,0.0,,,0.0,,,1.4899770710819833,0.3987607313033813,0.3987607313033813,2.024371960281113,1.1108858941016513
"A,Gsaug",36,28,5,2,2,2,1,3,1,0,0,33,True,113,0.3185840707964602,0.247787610619469,0.0442477876106194,0.0176991150442477,0.0176991150442477,0.0176991150442477,0.0088495575221238,0.0265486725663716,0.0088495575221238,0.0,0.0,0.2920353982300885,0.8842226886804189,-0.1230463377965915,0.1230463377965915,1.1105656809290054,0.1048695079693831,0.1048695079693831,1.014749076824678,0.0146413669800414,0.0146413669800414,1.4794193975477912,0.3916497118524631,0.3916497118524631,0.6408856594943613,-0.4449042162967018,0.4449042162967018,2.1441003440350097,0.7627200443684993,0.7627200443684993,0.8033029821222619,-0.2190233234698336,0.2190233234698336,3.3244979724200454,1.2013186769699913,1.2013186769699913,1.735947693730015,0.5515534854443773,0.5515534854443773,0.0,,,0.0,,,0.9945738224162922,-0.005440952758011,0.005440952758011,1.2013186769699913,0.3819167623905893
"Gsaug,Csmin",54,41,3,0,3,0,0,1,0,0,0,47,True,149,0.3624161073825503,0.2751677852348993,0.0201342281879194,0.0,0.0201342281879194,0.0,0.0,0.0067114093959731,0.0,0.0,0.0,0.3154362416107382,1.005877488129738,0.0058602830784541,0.0058602830784541,1.2332815915014577,0.2096785772653682,0.2096785772653682,0.4617448819376722,-0.772742744019068,0.772742744019068,0.0,,,0.7290612032502968,-0.3159975954216561,0.3159975954216561,0.0,,,0.0,,,0.8404211876587586,-0.1738520989312371,0.1738520989312371,0.0,,,0.0,,,0.0,,,1.074269182601775,0.0716406002524486,0.0716406002524486,0.772742744019068,0.2582953164947053
"Csmin,Bsus4",782,496,73,24,33,22,9,19,8,5,5,705,True,2181,0.3585511233379184,0.2274186153140761,0.0334708849151765,0.0110041265474552,0.015130674002751,0.010087116001834,0.0041265474552957,0.0087116001834021,0.003668042182485,0.0022925263640531,0.0022925263640531,0.3232462173314993,0.9951503146866104,-0.0048614831966788,0.0048614831966788,1.0192733556806983,0.0190899770298182,0.0190899770298182,0.7675988202408776,-0.2644880517949562,0.2644880517949562,0.9198040821067424,-0.0835945858488249,0.0835945858488249,0.5478823072568714,-0.6016947828794554,0.6016947828794554,1.2219700722767155,0.2004643696775813,0.2004643696775813,0.3745800700680148,-0.9819496936229029,0.9819496936229029,1.090890592508916,0.0869944199790335,0.0869944199790335,0.7195308184924041,-0.3291559203650752,0.3291559203650752,0.3873401930485837,-0.9484519202869928,0.9484519202869928,1.532303589381186,0.4267722170786508,0.4267722170786508,1.100867319172383,0.0960983410984888,0.0960983410984888,0.9819496936229029,0.3369679802382049
"Bsus4,A",1645,1030,178,51,60,20,14,27,20,13,7,1176,True,4241,0.3878802169299693,0.2428672482904975,0.041971233199717,0.0120254656920537,0.0141476066965338,0.0047158688988446,0.0033011082291912,0.0063664230134402,0.0047158688988446,0.0030653147842489,0.0016505541145956,0.2772930912520632,1.0765525327186962,0.0737638361845206,0.0737638361845206,1.0885129821413997,0.0848125282556103,0.0848125282556103,0.962540105222899,-0.038179545924224,0.038179545924224,1.0051749573293942,0.0051616132545936,0.0051616132545936,0.5122854010105835,-0.6688733853967966,0.6688733853967966,0.5712882312566755,-0.5598614133997052,0.5598614133997052,0.2996522795843948,-1.205132544616825,1.205132544616825,0.7972210417239298,-0.2266232964560394,0.2266232964560394,0.925074696493712,-0.0778807917638818,0.0778807917638818,0.5179088183686156,-0.6579560785325181,0.6579560785325181,1.1032152274974096,0.0982288504269022,0.0982288504269022,0.944366509565756,-0.0572409365281692,0.0572409365281692,1.205132544616825,0.3128095683949822
"Csmin7,Cssus2",74,53,1,2,5,2,3,0,2,1,0,33,True,176,0.4204545454545454,0.3011363636363636,0.0056818181818181,0.0113636363636363,0.0284090909090909,0.0113636363636363,0.0170454545454545,0.0,0.0113636363636363,0.0056818181818181,0.0,0.1875,1.1669618249282927,0.154403640625657,0.154403640625657,1.3496708326062934,0.2998607350204898,0.2998607350204898,0.1303030064558961,-2.0378927217798704,2.0378927217798704,0.9498544995619342,-0.0514464644733479,0.0514464644733479,1.0286943114043017,0.028290339251642,0.028290339251642,1.3766098799770232,0.319623868042688,0.319623868042688,1.5472710848832203,0.4364927888724647,0.4364927888724647,0.0,,,2.2291146521760417,0.8016044896785115,0.8016044896785115,0.959987455726092,-0.0408350615576158,0.0408350615576158,0.0,,,0.6385616018922785,-0.4485371290838223,0.4485371290838223,2.0378927217798704,0.4618987238386111
"Cssus2,Csminadd9",5,3,0,0,0,0,0,0,0,1,0,2,True,11,0.4545454545454545,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,1.26158035127383,0.2323651820953688,0.2323651820953688,1.2223433955679637,0.2007698323762588,0.2007698323762588,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,15.359799291617474,2.7317536606821653,2.7317536606821653,0.0,,,0.6192112503197852,-0.479308787750576,0.479308787750576,2.7317536606821653,0.9110493657260922
"Csminadd9,B",26,24,0,0,0,2,0,0,0,1,0,13,True,66,0.3939393939393939,0.3636363636363636,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0151515151515151,0.0,0.1969696969696969,1.0933696377706523,0.0892643384546955,0.0892643384546955,1.6297911940906182,0.4884519048280397,0.4884519048280397,0.0,,,0.0,,,0.0,,,3.6709596799387287,1.3004531210544144,1.3004531210544144,0.0,,,0.0,,,0.0,,,2.5599665486029126,0.9399941914541105,0.9399941914541105,0.0,,,0.6708121878464339,-0.3992660800770397,0.3992660800770397,1.3004531210544144,0.6434859271736599
"B,Csminadd9",33,24,1,0,0,1,0,0,0,0,1,21,True,81,0.4074074074074074,0.2962962962962963,0.0123456790123456,0.0,0.0,0.0123456790123456,0.0,0.0,0.0,0.0,0.0123456790123456,0.2592592592592592,1.1307497963269142,0.1228809492536804,0.1228809492536804,1.327978009999763,0.2836574921820264,0.2836574921820264,0.2831275202004657,-1.2618578814141572,1.2618578814141572,0.0,,,0.0,,,1.4955761659009634,0.4025115278484557,0.4025115278484557,0.0,,,0.0,,,0.0,,,0.0,,,8.251738588741647,2.110423916173741,2.110423916173741,0.88294937545599,-0.1244874124611666,0.1244874124611666,2.110423916173741,0.7176365298888713
"Fsno3d,Ano3d",897,1430,31,71,266,85,13,7,6,10,2,399,True,3217,0.278831209201119,0.4445135219148274,0.0096363071184333,0.0220702517873795,0.0826857320484923,0.0264221324215107,0.0040410320174075,0.0021759403170655,0.0018650917003419,0.0031084861672365,0.0006216972334473,0.1240285980727385,0.7738895446701199,-0.2563261227205912,0.2563261227205912,1.9922766150952305,0.6892780125214462,0.6892780125214462,0.2209926028049019,-1.5096260494955984,1.5096260494955984,1.8447904610702408,0.6123656998071475,0.6123656998071475,2.994053645178973,1.0966282033983663,1.0966282033983663,3.2008212316531344,1.1634074117721849,1.1634074117721849,0.3668175569591553,-1.0028906745349826,1.0028906745349826,0.2724772454858828,-1.300200171169491,1.300200171169491,0.3658602848458035,-1.0055037538542535,1.0055037538542535,0.5252029599247504,-0.6439705007644447,0.6439705007644447,0.4155367271918392,-0.8781842758329015,0.8781842758329015,0.422399468084168,-0.8618038058613137,0.8618038058613137,1.5096260494955984,0.9183487234777268
"Bno3d,G",469,522,24,46,108,42,13,10,10,6,0,215,True,1465,0.320136518771331,0.3563139931740614,0.0163822525597269,0.0313993174061433,0.0737201365187713,0.0286689419795221,0.0088737201365187,0.0068259385665529,0.0068259385665529,0.0040955631399317,0.0,0.1467576791808873,0.8885314719756571,-0.1181852105452493,0.1181852105452493,1.5969728731174624,0.4681098829379906,0.4681098829379906,0.3756995899451913,-0.9789654178449404,0.9789654178449404,2.624580897083078,0.9649212250427858,0.9649212250427858,2.6694090745628616,0.9818571275287454,0.9818571275287454,3.4730034924198483,1.245019779353095,1.245019779353095,0.8054963008447801,-0.216296668747124,0.216296668747124,0.854762846151229,-0.1569312214428998,0.1569312214428998,1.3389903712729807,0.291915875699596,0.291915875699596,0.69197730597048,-0.3682021187425768,0.3682021187425768,0.0,,,0.4998070331079495,-0.6935331888356556,0.6935331888356556,1.245019779353095,0.5894488833382417
"G,Dno3d",664,746,57,41,94,33,12,6,6,8,5,385,True,2057,0.3228001944579484,0.3626640738940204,0.0277102576567817,0.0199319397180359,0.0456976178901312,0.0160427807486631,0.0058337384540593,0.0029168692270296,0.0029168692270296,0.0038891589693728,0.002430724355858,0.1871657754010695,0.8959244419741422,-0.1098991977168843,0.1098991977168843,1.6254334636251355,0.4857745270573235,0.4857745270573235,0.6354884592929267,-0.4533613485601254,0.4533613485601254,1.6660549511032854,0.510458527056209,0.510458527056209,1.654712560804352,0.50362731447274,0.50362731447274,1.943449242320504,0.6644643543344178,0.6644643543344178,0.5295473231685889,-0.6357327446224498,0.6357327446224498,0.3652584063038066,-1.0071502134106802,1.0071502134106802,0.5721791620558824,-0.5583031162681842,0.5583031162681842,0.6571037130103732,-0.4199134144925854,0.4199134144925854,1.6246738592320695,0.4853070936273228,0.4853070936273228,0.637423345917426,-0.4503212508773236,0.4503212508773236,1.0071502134106802,0.5236927585413538
"Cs,Cmaj7",77,33,4,2,1,0,3,5,4,0,0,41,True,170,0.4529411764705882,0.1941176470588235,0.0235294117647058,0.0117647058823529,0.0058823529411764,0.0,0.0176470588235294,0.0294117647058823,0.0235294117647058,0.0,0.0,0.2411764705882353,1.2571277147399222,0.2288295272630611,0.2288295272630611,0.8700208874336683,-0.1392380590772617,0.1392380590772617,0.539607744382064,-0.6169128026720896,0.6169128026720896,0.9833787760170613,-0.0167609064854579,0.0167609064854579,0.213000233890773,-1.5464620151945685,1.5464620151945685,0.0,,,1.6018806525849811,0.4711783468603548,0.4711783468603548,3.683022263563384,1.3037336823980603,1.3037336823980603,4.615578573917451,1.5294372282263466,1.5294372282263466,0.0,,,0.0,,,0.8213655114535975,-0.1967870658581047,0.1967870658581047,1.5464620151945685,0.6721488482261451
"Cmaj7,F",1562,806,91,60,49,20,43,81,46,8,5,1139,True,3910,0.3994884910485933,0.2061381074168798,0.0232736572890025,0.0153452685421994,0.0125319693094629,0.0051150895140664,0.0109974424552429,0.0207161125319693,0.0117647058823529,0.0020460358056265,0.0012787723785166,0.2913043478260869,1.108771027907261,0.1032522198798588,0.1032522198798588,0.9238956986449758,-0.0791560939662635,0.0791560939662635,0.5337424428126938,-0.6278418732042799,0.6278418732042799,1.282667968717906,0.2489422592475478,0.2489422592475478,0.4537831069846903,-0.7901359330130914,0.7901359330130914,0.6196504830587113,-0.4785996969045258,0.4785996969045258,0.9982734501616548,-0.0017280420433421,0.0017280420433421,2.5941287247707314,0.9532507087072496,0.9532507087072496,2.3077892869587253,0.8362900476664014,0.8362900476664014,0.3456936924967615,-1.0622021778190398,1.0622021778190398,0.854719725943828,-0.1569816696991314,0.1569816696991314,0.9920841119253948,-0.0079473850443801,0.0079473850443801,1.0622021778190398,0.4455273422662593
"G,Amaj7",147,78,5,7,3,1,2,20,8,0,0,96,True,367,0.4005449591280653,0.2125340599455041,0.0136239782016348,0.0190735694822888,0.0081743869209809,0.0027247956403269,0.0054495912806539,0.0544959128065395,0.0217983651226158,0.0,0.0,0.2615803814713896,1.1117032305230423,0.1058932811838051,0.1058932811838051,0.952561883194653,-0.0486002048584588,0.0486002048584588,0.3124431762430207,-1.1633326623621882,1.1633326623621882,1.5943061900004127,0.4664386510056015,0.4664386510056015,0.2959948754340442,-1.2174131375307673,1.2174131375307673,0.3300862927465341,-1.1084011655336758,1.1084011655336758,0.4946770407619378,-0.7038501722521181,0.7038501722521181,6.824128444749594,1.9204646325136427,1.9204646325136427,4.276012847770935,1.4530209977819837,1.4530209977819837,0.0,,,0.0,,,0.8908543328851405,-0.1155743520988849,0.1155743520988849,1.9204646325136427,0.8302989257121126
"E7,Emin",630,345,60,22,15,8,15,39,28,6,2,650,True,1820,0.3461538461538461,0.1895604395604395,0.0329670329670329,0.012087912087912,0.0082417582417582,0.0043956043956043,0.0082417582417582,0.0214285714285714,0.0153846153846153,0.0032967032967032,0.001098901098901,0.3571428571428571,0.9607419598162243,-0.0400494182256236,0.0400494182256236,0.8495958216447659,-0.1629945465329617,0.1629945465329617,0.7560438176781668,-0.2796559445904587,0.2796559445904587,1.0103946764570904,0.0103410232923332,0.0103410232923332,0.298434393638171,-1.2092051571129374,1.2092051571129374,0.532490854672431,-0.6301895558701106,0.6301895558701106,0.7481310740094692,-0.290177083726124,0.290177083726124,2.683344792024751,0.9870640730730276,0.9870640730730276,3.017878298330641,1.104554034261081,1.104554034261081,0.5570037105751392,-0.58518337736225,0.58518337736225,0.7344954128440367,-0.3085715286647161,0.3085715286647161,1.2163078131281495,0.1958198873066909,0.1958198873066909,1.2092051571129374,0.4836504691681929
"Csmin,G",3833,2141,234,164,301,138,84,91,44,61,16,2562,True,9669,0.3964215534181404,0.2214293101665115,0.0242010549177784,0.0169614231047678,0.0311304167959458,0.0142724170027924,0.0086875581756127,0.0094115213569138,0.0045506257110352,0.0063088220084807,0.001654772985831,0.2649705243561899,1.1002588137503049,0.0955454373566465,0.0955454373566465,0.992429734513087,-0.0075990653873449,0.0075990653873449,0.5550107578735782,-0.5887677818675644,0.5887677818675644,1.4177577968432966,0.3490766073455094,0.3490766073455094,1.12723362997113,0.1197665161210216,0.1197665161210216,1.728984422633258,0.5475341971945518,0.5475341971945518,0.7885977770508336,-0.237498876397727,0.237498876397727,1.178536651511543,0.1642735430475246,0.1642735430475246,0.8926602475153204,-0.1135492324085685,0.1135492324085685,1.0659246379848304,0.0638426271702996,0.0638426271702996,1.1060350823259049,0.1007816226024132,0.1007816226024132,0.90240001326467,-0.1026973835390186,0.1026973835390186,0.5887677818675644,0.2075777408698491
"Fmaj7,Fmin",302,116,13,12,5,3,9,23,13,1,2,248,True,747,0.4042838018741633,0.1552878179384203,0.0174029451137884,0.0160642570281124,0.0066934404283801,0.0040160642570281,0.0120481927710843,0.0307898259705488,0.0174029451137884,0.001338688085676,0.002677376171352,0.3319946452476573,1.122080301721998,0.1151843747016912,0.1151843747016912,0.6959884751203577,-0.362422177519933,0.362422177519933,0.3991074682343914,-0.918524554412999,0.918524554412999,1.3427662001839389,0.2947318146600413,0.2947318146600413,0.242369744052419,-1.4172908508430235,1.4172908508430235,0.4865127286665784,-0.7204922139438131,0.7204922139438131,1.0936534575881398,0.089523887445909,0.089523887445909,3.8555868943863,1.3495232378105544,1.3495232378105544,3.4137980750862003,1.2278254764854373,1.2278254764854373,0.226181783410699,-1.4864162516522814,1.4864162516522814,1.789533669847586,0.5819550662733076,0.5819550662733076,1.1306615066080148,0.1228028655200141,0.1228028655200141,1.4864162516522814,0.7238910642724171
"Fmin,Dmin7",210,91,17,2,3,1,5,14,13,0,0,167,True,523,0.401529636711281,0.1739961759082218,0.0325047801147227,0.0038240917782026,0.005736137667304,0.0019120458891013,0.0095602294455066,0.0267686424474187,0.0248565965583174,0.0,0.0,0.3193116634799235,1.1144361802839569,0.1083486091121848,0.1083486091121848,0.7798379470768207,-0.2486691410415531,0.2486691410415531,0.745442820871972,-0.2937768467504251,0.2937768467504251,0.3196451088391977,-1.140543933500119,1.140543933500119,0.2077057730101228,-1.57163275354112,1.57163275354112,0.2316284310477591,-1.4626207815440284,1.4626207815440284,0.8678129730383901,-0.1417790563883155,0.1417790563883155,3.352043207373175,1.2095700725645575,1.2095700725645575,4.875921916040902,1.5843091975533317,1.5843091975533317,0.0,,,0.0,,,1.0874675591180167,0.0838516528396814,0.0838516528396814,1.5843091975533317,0.7845102044835316
"Dsdim7,A",169,139,12,5,8,4,4,10,9,0,2,175,True,537,0.3147113594040968,0.2588454376163873,0.0223463687150838,0.0093109869646182,0.0148975791433892,0.0074487895716946,0.0074487895716946,0.0186219739292365,0.0167597765363128,0.0,0.0037243947858473,0.3258845437616387,0.8734740681631471,-0.1352768371261521,0.1352768371261521,1.1601260408587315,0.1485286551283467,0.1485286551283467,0.5124766287427425,-0.6685001714625827,0.6685001714625827,0.7782792920060541,-0.2506698320699058,0.2506698320699058,0.5394419331311942,-0.6172201309733354,0.6172201309733354,0.9023588040072852,-0.1027430508680796,0.1027430508680796,0.676150741004213,-0.3913392381464671,0.3913392381464671,2.3318949154777475,0.8466812054994031,0.8466812054994031,3.2876327830976253,1.1901677869840726,1.1901677869840726,0.0,,,2.489351306100832,0.9120221568972602,0.9120221568972602,1.1098525669139538,0.1042271839024984,0.1042271839024984,1.1901677869840726,0.4879432953689184
"Fsmin7,Fsdim",44,23,5,0,1,0,2,14,19,0,1,52,True,161,0.2732919254658385,0.1428571428571428,0.031055900621118,0.0,0.0062111801242236,0.0,0.0124223602484472,0.0869565217391304,0.1180124223602484,0.0,0.0062111801242236,0.3229813664596273,0.7585153913248867,-0.2763921886065626,0.2763921886065626,0.6402751119641714,-0.4458573325487937,0.4458573325487937,0.7122151905663889,-0.339375179292081,0.339375179292081,0.0,,,0.2249070792635491,-1.4920679431287698,1.4920679431287698,0.0,,,1.1276178506809391,0.1201073108179892,0.1201073108179892,10.888935387926525,2.387747171645018,2.387747171645018,23.14956334433753,3.141975918338696,3.141975918338696,0.0,,,4.151495811727163,1.4234687058617164,1.4234687058617164,1.0999653266550222,0.0952786580848136,0.0952786580848136,3.141975918338696,1.0802522675916044
"Fsdim,E",130,86,12,1,2,2,3,9,9,1,1,118,True,374,0.3475935828877005,0.2299465240641711,0.0320855614973262,0.0026737967914438,0.0053475935828877,0.0053475935828877,0.0080213903743315,0.0240641711229946,0.0240641711229946,0.0026737967914438,0.0026737967914438,0.3155080213903743,0.9647379156799876,-0.0358988044993104,0.0358988044993104,1.0306032550867146,0.0301443153454955,0.0301443153454955,0.7358287423391784,-0.3067578743682499,0.3067578743682499,0.2234951763675139,-1.4983654474096737,1.4983654474096737,0.193636576264339,-1.6417721949988933,1.6417721949988933,0.6478164141068344,-0.4341479343336921,0.4341479343336921,0.7281275693568097,-0.3172790135039152,0.3172790135039152,3.013381852006405,1.1030629869359097,1.1030629869359097,4.7204780869610286,1.5519100840784052,1.5519100840784052,0.4517588026946316,-0.794606863933996,0.794606863933996,1.7871412451552764,0.5806172734316476,0.5806172734316476,1.0745136402608038,0.071868131538982,0.071868131538982,1.6417721949988933,0.6972025770315143
